track_id,race_date,race_number,distance_id,course_type,track_condition,run_up_distance,race_type,purse,post_time
BEL,2019-07-07,8,850,D,FT ,45,STK,100000,00418
BEL,2019-07-07,9,650,D,FT ,50,MSW,80000,00452
BEL,2019-09-06,1,800,D,SY ,72,ALW,66000,00302
BEL,2019-09-06,2,600,D,SY ,76,MSW,62000,00335
BEL,2019-09-06,3,700,D,SY ,44,CLM,50000,00404
BEL,2019-09-06,4,600,T,YL ,78,MSW,75000,00439
BEL,2019-09-06,5,600,D,SY ,76,AOC,70000,00508
BEL,2019-09-06,6,850,D,SY ,40,MSW,75000,00540
BEL,2019-09-06,7,600,I,YL ,126,STK,100000,00612
BEL,2019-09-06,8,850,D,SY ,40,MSW,62000,00644
BEL,2019-09-07,1,600,D,FT ,63,ALW,66000,00103
BEL,2019-09-07,2,600,I,GD ,126,MCL,41000,00133
BEL,2019-09-07,3,650,D,FT ,54,CLM,60000,00205
BEL,2019-09-07,4,850,T,GD ,56,MCL,41000,00237
BEL,2019-09-07,5,650,D,FT ,54,MSW,75000,00309
BEL,2019-09-07,6,600,I,GD ,126,STR,55000,00341
BEL,2019-09-07,7,700,T,GD ,80,ALW,77000,00412
BEL,2019-09-07,8,1200,D,FT ,72,STK,300000,00443
BEL,2019-09-07,9,1100,I,GD ,30,STK,750000,00516
BEL,2019-09-07,10,1200,T,GD ,63,STK,1000000,00547
BEL,2019-09-07,11,700,D,FT ,54,MCL,33000,00621
BEL,2019-09-08,1,600,T,FM ,72,MSW,62000,00103
BEL,2019-09-08,2,800,D,FT ,78,CLM,28000,00133
BEL,2019-09-08,3,600,I,FM ,126,MCL,41000,00205
BEL,2019-09-08,4,700,D,FT ,54,CLM,36000,00233
BEL,2019-09-08,5,800,T,FM ,77,MSW,62000,00310
BEL,2019-09-08,6,600,I,FM ,126,ALW,66000,00342
BEL,2019-09-08,7,800,D,FT ,78,MSW,75000,00414
BEL,2019-09-08,8,600,T,FM ,72,STK,100000,00450
BEL,2019-09-08,9,850,I,FM ,18,CLM,50000,00518
BEL,2019-09-11,1,800,D,FT ,78,MSW,75000,00303
BEL,2019-09-11,2,600,I,FM ,162,CLM,44000,00333
BEL,2019-09-11,3,600,D,FT ,50,MCL,33000,00405
BEL,2019-09-11,4,600,D,FT ,50,CLM,28000,00436
BEL,2019-09-11,5,800,T,FM ,104,CLM,39000,00508
BEL,2019-09-11,6,850,D,FT ,44,AOC,70000,00540
BEL,2019-09-11,7,850,I,FM ,63,AOC,77000,00612
BEL,2019-09-11,8,850,T,FM ,90,MSW,62000,00645
BEL,2019-09-12,1,850,I,FM ,63,CLM,50000,00302
BEL,2019-09-12,2,800,D,FT ,78,MSW,75000,00333
BEL,2019-09-12,3,600,D,FT ,60,CLM,60000,00404
BEL,2019-09-12,4,850,T,FM ,92,MCL,52000,00437
BEL,2019-09-12,5,650,D,FT ,38,AOC,70000,00509
BEL,2019-09-12,6,850,I,FM ,63,CLM,70000,00541
BEL,2019-09-12,7,650,D,FT ,38,AOC,85000,00612
BEL,2019-09-12,8,800,T,FM ,108,MCL,41000,00645
BEL,2019-09-13,1,800,D,FT ,78,MCL,35000,00300
BEL,2019-09-13,2,600,T,FM ,108,MSW,62000,00334
BEL,2019-09-13,3,800,D,FT ,78,ALW,66000,00404
BEL,2019-09-13,4,600,I,FM ,171,MSW,62000,00437
BEL,2019-09-13,5,800,T,FM ,110,ALW,77000,00508
BEL,2019-09-13,6,600,D,FT ,63,MCL,46000,00544
BEL,2019-09-13,7,600,I,FM ,171,AOC,85000,00615
BEL,2019-09-13,8,800,T,FM ,110,CLM,48000,00644
BEL,2019-09-14,1,600,D,FT ,63,CLM,28000,00100
BEL,2019-09-14,2,850,I,FM ,66,MCL,41000,00134
BEL,2019-09-14,3,650,D,FT ,48,AOC,85000,00205
BEL,2019-09-14,4,600,D,FT ,63,MSW,62000,00236
BEL,2019-09-14,5,850,T,FM ,90,CLM,39000,00307
BEL,2019-09-14,6,650,D,FT ,48,MSW,75000,00341
BEL,2019-09-14,7,800,T,FM ,108,MSW,75000,00412
BEL,2019-09-14,8,850,I,FM ,66,STR,55000,00442
BEL,2019-09-14,9,650,D,FT ,48,ALW,66000,00518
BEL,2019-09-14,10,800,T,FM ,108,STK,200000,00553
BEL,2019-09-14,11,600,I,FM ,171,CLM,39000,00627
BEL,2019-09-15,1,650,D,FT ,45,CLM,28000,00100
BEL,2019-09-15,2,600,T,FM ,102,MCL,41000,00134
BEL,2019-09-15,3,900,I,FM ,153,AOC,85000,00204
BEL,2019-09-15,4,600,D,FT ,63,MCL,46000,00235
BEL,2019-09-15,5,800,T,FM ,108,CLM,44000,00307
BEL,2019-09-15,6,600,D,FT ,63,ALW,77000,00340
BEL,2019-09-15,7,1000,I,FM ,95,MSW,90000,00416
BEL,2019-09-15,8,600,D,FT ,63,MSW,62000,00450
BEL,2019-09-15,9,700,T,FM ,117,AOC,70000,00522
BEL,2019-09-15,10,600,I,FM ,175,CLM,50000,00557
BEL,2019-09-18,1,1800,M,FM ,0,STK,75000,00302
BEL,2019-09-18,2,700,D,FT ,54,MCL,50000,00333
BEL,2019-09-18,3,850,D,FT ,46,ALW,77000,00405
BEL,2019-09-18,4,600,I,FM ,135,CLM,44000,00435
BEL,2019-09-18,5,800,T,FM ,140,MSW,62000,00507
BEL,2019-09-18,6,600,I,FM ,135,ALW,66000,00538
BEL,2019-09-18,7,700,D,FT ,54,STK,150000,00609
BEL,2019-09-18,8,800,T,FM ,140,MSW,62000,00640
BEL,2019-09-19,1,2000,M,FM ,0,STK,150000,00304
BEL,2019-09-19,2,600,D,FT ,75,MCL,32000,00335
BEL,2019-09-19,3,700,D,FT ,54,CLM,41000,00404
BEL,2019-09-19,4,1000,I,FM ,84,MSW,90000,00436
BEL,2019-09-19,5,600,T,FM ,135,MSW,75000,00506
BEL,2019-09-19,6,850,D,FT ,45,AOC,70000,00537
BEL,2019-09-19,7,1000,I,FM ,84,AOC,77000,00608
BEL,2019-09-19,8,800,T,FM ,142,MSW,62000,00640
BEL,2019-09-20,1,600,D,FT ,63,CLM,41000,00300
BEL,2019-09-20,2,600,D,FT ,63,CLM,55000,00332
BEL,2019-09-20,3,700,D,FT ,66,STK,150000,00407
BEL,2019-09-20,4,600,I,FM ,135,ALW,77000,00436
BEL,2019-09-20,5,800,T,FM ,142,AOC,80000,00507
BEL,2019-09-20,6,650,D,FT ,45,MSW,75000,00538
BEL,2019-09-20,7,900,I,FM ,189,AOC,85000,00608
BEL,2019-09-20,8,600,T,FM ,126,MSW,62000,00640
BEL,2019-09-21,1,650,D,FT ,48,CLM,43000,00100
BEL,2019-09-21,2,850,I,FM ,78,MCL,41000,00134
BEL,2019-09-21,3,850,D,FT ,45,ALW,77000,00204
BEL,2019-09-21,4,850,T,FM ,148,MSW,75000,00236
BEL,2019-09-21,5,600,D,FT ,63,CLM,28000,00307
BEL,2019-09-21,6,600,D,FT ,63,MSW,75000,00340
BEL,2019-09-21,7,850,I,FM ,78,MSW,75000,00410
BEL,2019-09-21,8,800,T,FM ,142,STK,200000,00442
BEL,2019-09-21,9,800,D,FT ,72,STR,55000,00520
BEL,2019-09-21,10,800,D,FT ,72,STK,300000,00553
BEL,2019-09-21,11,800,T,FM ,142,ALW,66000,00625
BEL,2019-09-22,1,600,D,FT ,68,CLM,50000,00101
BEL,2019-09-22,2,600,T,FM ,126,MCL,41000,00133
BEL,2019-09-22,3,650,D,FT ,45,STK,300000,00204
BEL,2019-09-22,4,600,I,FM ,135,MSW,75000,00235
BEL,2019-09-22,5,850,T,FM ,128,AOC,85000,00307
BEL,2019-09-22,6,700,D,FT ,63,MSW,62000,00338
BEL,2019-09-22,7,900,I,FM ,189,STK,125000,00410
BEL,2019-09-22,8,600,D,FT ,68,ALW,77000,00443
BEL,2019-09-22,9,900,I,FM ,189,STK,125000,00514
BEL,2019-09-22,10,800,T,FM ,142,ALW,66000,00546
BEL,2019-09-25,1,650,D,FT ,36,MSW,62000,00102
BEL,2019-09-25,2,850,D,FT ,54,CLM,28000,00133
BEL,2019-09-25,3,650,D,FT ,36,CLM,39000,00205
BEL,2019-09-25,4,650,D,FT ,36,MSW,75000,00235
BEL,2019-09-25,5,850,D,FT ,54,CLM,43000,00307
BEL,2019-09-25,6,800,T,FM ,168,CLM,55000,00339
BEL,2019-09-25,7,600,D,FT ,58,AOC,70000,00411
BEL,2019-09-25,8,600,I,FM ,101,MCL,41000,00443
BEL,2019-09-26,1,800,T,FM ,168,MCL,46000,00102
BEL,2019-09-26,2,600,D,FT ,48,CLM,28000,00133
BEL,2019-09-26,3,850,I,FM ,84,MCL,46000,00204
BEL,2019-09-26,4,600,D,FT ,48,MCL,33000,00236
BEL,2019-09-26,5,800,T,FM ,168,CLM,44000,00307
BEL,2019-09-26,6,550,D,FT ,66,MCL,46000,00339
BEL,2019-09-26,7,850,T,FM ,172,STR,55000,00411
BEL,2019-09-26,8,850,I,FM ,84,CLM,39000,00444
BEL,2019-09-27,1,850,D,FT ,48,MCL,30000,00100
BEL,2019-09-27,2,600,D,FT ,56,CLM,36000,00133
BEL,2019-09-27,3,650,D,FT ,40,CLM,50000,00204
BEL,2019-09-27,4,800,T,FM ,172,MSW,62000,00225
BEL,2019-09-27,5,600,I,FM ,98,MSW,75000,00312
BEL,2019-09-27,6,850,D,FT ,48,ALW,66000,00342
BEL,2019-09-27,7,600,T,FM ,162,AOC,80000,00413
BEL,2019-09-27,8,600,I,FM ,98,CLM,39000,00444
BEL,2019-09-28,1,650,D,FT ,44,AOC,70000,00100
BEL,2019-09-28,2,650,D,FT ,44,MSW,62000,00134
BEL,2019-09-28,3,700,T,FM ,90,ALW,77000,00204
BEL,2019-09-28,4,600,D,FT ,63,STK,300000,00235
BEL,2019-09-28,5,850,I,FM ,84,MSW,75000,00307
BEL,2019-09-28,6,600,D,FT ,63,MSW,75000,00342
BEL,2019-09-28,7,600,I,FM ,102,AOC,70000,00413
BEL,2019-09-28,8,900,D,FT ,20,STK,300000,00443
BEL,2019-09-28,9,850,T,FM ,166,STK,200000,00516
BEL,2019-09-28,10,1000,D,FT ,72,STK,750000,00549
BEL,2019-09-28,11,800,T,FM ,172,MSW,75000,00628
BEL,2019-09-29,1,700,T,FM ,90,CLM,55000,00101
BEL,2019-09-29,2,600,D,FT ,60,MSW,62000,00134
BEL,2019-09-29,3,850,D,FT ,48,CLM,36000,00204
BEL,2019-09-29,4,700,T,FM ,90,MCL,41000,00237
BEL,2019-09-29,5,650,D,FT ,44,ALW,66000,00307
BEL,2019-09-29,6,600,I,FM ,102,MSW,62000,00339
BEL,2019-09-29,7,850,D,FT ,48,AOC,80000,00411
BEL,2019-09-29,8,850,I,FM ,84,STK,200000,00444
BEL,2019-09-29,9,700,T,FM ,90,MCL,41000,00517
BEL,2019-10-02,1,650,D,FT ,45,CLM,32000,00115
BEL,2019-10-02,2,900,I,FM ,234,MCL,41000,00149
BEL,2019-10-02,3,700,D,FT ,45,MCL,35000,00225
BEL,2019-10-02,4,850,T,FM ,171,CLM,50000,00259
BEL,2019-10-02,5,600,D,FT ,56,SOC,50000,00332
BEL,2019-10-02,6,700,D,FT ,45,CLM,55000,00405
BEL,2019-10-02,7,850,I,FM ,90,STR,55000,00440
BEL,2019-10-02,8,700,T,FM ,72,STR,55000,00512
BEL,2019-10-03,1,650,D,SY ,48,MCL,52000,00115
BEL,2019-10-03,2,600,D,SY ,65,MSW,62000,00149
BEL,2019-10-03,3,800,D,SY ,72,CLM,42000,00225
BEL,2019-10-03,4,600,D,SY ,65,CLM,39000,00259
BEL,2019-10-03,5,650,D,SY ,48,MCL,33000,00335
BEL,2019-10-03,6,700,D,SY ,50,ALW,66000,00406
BEL,2019-10-03,7,850,D,SY ,52,AOC,85000,00440
BEL,2019-10-03,8,650,D,SY ,48,MCL,46000,00512
BEL,2019-10-04,1,650,D,MY ,48,MCL,30000,00115
BEL,2019-10-04,2,600,D,MY ,68,MSW,62000,00149
BEL,2019-10-04,3,800,D,MY ,72,CLM,50000,00225
BEL,2019-10-04,4,650,D,MY ,48,CLM,32000,00259
BEL,2019-10-04,5,850,I,GD ,90,CLM,60000,00335
BEL,2019-10-04,6,800,T,GD ,76,AOC,70000,00405
BEL,2019-10-04,7,800,D,MY ,72,MSW,75000,00441
BEL,2019-10-04,8,850,D,MY ,52,MSW,62000,00512
BEL,2019-10-05,1,600,D,FT ,66,STR,50000,01220
BEL,2019-10-05,2,550,D,FT ,74,MCL,46000,01254
BEL,2019-10-05,3,850,I,GD ,30,ALW,77000,00126
BEL,2019-10-05,4,800,D,FT ,72,MSW,75000,00200
BEL,2019-10-05,5,600,T,GD ,70,STK,150000,00232
BEL,2019-10-05,6,600,I,FM ,136,STK,150000,00308
BEL,2019-10-05,7,800,D,FT ,72,MSW,75000,00342
BEL,2019-10-05,8,900,I,FM ,90,STK,400000,00417
BEL,2019-10-05,9,1200,T,FM ,36,STK,500000,00450
BEL,2019-10-05,10,800,D,FT ,72,STK,500000,00522
BEL,2019-10-05,11,800,T,FM ,76,MSW,75000,00557
BEL,2019-10-06,1,850,I,FM ,38,MSW,62000,01248
BEL,2019-10-06,2,650,D,FT ,48,CLM,28000,00118
BEL,2019-10-06,3,1000,I,FM ,42,AOC,90000,00151
BEL,2019-10-06,4,800,T,FM ,76,AOC,70000,00225
BEL,2019-10-06,5,650,D,FT ,48,MCL,46000,00305
BEL,2019-10-06,6,600,D,FT ,65,MSW,75000,00340
BEL,2019-10-06,7,600,T,FM ,84,STK,150000,00415
BEL,2019-10-06,8,1000,I,FM ,42,STK,500000,00447
BEL,2019-10-06,9,800,D,FT ,72,STK,400000,00521
BEL,2019-10-06,10,700,T,FM ,90,MCL,41000,00554
BEL,2019-10-10,1,850,D,FT ,50,MCL,35000,00115
BEL,2019-10-10,2,850,I,FM ,45,MCL,41000,00149
BEL,2019-10-10,3,700,D,FT ,54,ALW,77000,00223
BEL,2019-10-10,4,600,T,FM ,101,CLM,55000,00257
BEL,2019-10-10,5,600,D,FT ,58,SOC,50000,00332
BEL,2019-10-10,6,600,I,FM ,174,AOC,70000,00405
BEL,2019-10-10,7,650,D,FT ,48,AOC,85000,00440
BEL,2019-10-10,8,600,T,FM ,101,MCL,41000,00511
BEL,2019-10-11,1,600,T,GD ,101,MCL,41000,00115
BEL,2019-10-11,2,650,D,FT ,48,MCL,35000,00149
BEL,2019-10-11,3,600,D,FT ,60,CLM,28000,00223
BEL,2019-10-11,4,600,T,GD ,101,MSW,62000,00257
BEL,2019-10-11,5,900,I,GD ,135,CLM,45000,00337
BEL,2019-10-11,6,600,D,FT ,60,ALW,66000,00411
BEL,2019-10-11,7,1000,I,GD ,92,AOC,77000,00444
BEL,2019-10-11,8,850,D,FT ,50,CLM,28000,00516
BEL,2019-10-12,1,600,D,FT ,65,MCL,35000,01245
BEL,2019-10-12,2,850,I,FM ,54,CLM,60000,00118
BEL,2019-10-12,3,600,D,FT ,65,CLM,50000,00151
BEL,2019-10-12,4,600,T,FM ,103,ALW,77000,00224
BEL,2019-10-12,5,700,D,FT ,54,CLM,55000,00259
BEL,2019-10-12,6,600,I,FM ,164,MSW,62000,00339
BEL,2019-10-12,7,600,T,FM ,103,STK,100000,00410
BEL,2019-10-12,8,700,D,FT ,54,MSW,75000,00442
BEL,2019-10-12,9,900,I,FM ,128,STK,200000,00514
BEL,2019-10-12,10,800,T,FM ,108,STR,55000,00552
BEL,2019-10-13,1,600,D,FT ,58,MSW,75000,00115
BEL,2019-10-13,2,700,T,FM ,126,CLM,42000,00149
BEL,2019-10-13,3,850,I,FM ,52,STR,55000,00223
BEL,2019-10-13,4,800,D,FT ,72,MSW,62000,00257
BEL,2019-10-13,5,850,I,FM ,52,AOC,80000,00332
BEL,2019-10-13,6,600,D,FT ,58,CLM,42000,00405
BEL,2019-10-13,7,1200,T,FM ,110,STK,100000,00440
BEL,2019-10-13,8,800,D,FT ,72,AOC,70000,00511
BEL,2019-10-13,9,700,T,FM ,126,MCL,41000,00541
BEL,2019-10-14,1,650,D,FT ,46,MCL,33000,00115
BEL,2019-10-14,2,700,T,FM ,126,CLM,50000,00150
BEL,2019-10-14,3,850,D,FT ,50,ALW,66000,00223
BEL,2019-10-14,4,600,D,FT ,64,CLM,36000,00257
BEL,2019-10-14,5,850,I,FM ,66,MCL,46000,00332
BEL,2019-10-14,6,700,T,FM ,126,MSW,75000,00405
BEL,2019-10-14,7,850,D,FT ,50,ALW,77000,00440
BEL,2019-10-14,8,900,I,FM ,138,STK,200000,00511
BEL,2019-10-14,9,600,D,FT ,64,CLM,28000,00541
BEL,2019-10-16,1,600,D,FT ,64,MCL,30000,00116
BEL,2019-10-16,2,600,D,FT ,64,STR,55000,00147
BEL,2019-10-16,3,850,I,FM ,76,MCL,41000,00220
BEL,2019-10-16,4,650,D,GD ,38,CLM,28000,00251
BEL,2019-10-16,5,800,T,FM ,175,MSW,62000,00326
BEL,2019-10-16,6,700,D,GD ,48,STR,55000,00356
BEL,2019-10-16,7,600,D,MY ,64,ALW,77000,00428
BEL,2019-10-16,8,850,D,MY ,50,CLM,39000,00459
BEL,2019-10-18,1,700,T,GD ,90,MCL,52000,00116
BEL,2019-10-18,2,600,D,FT ,56,MCL,33000,00149
BEL,2019-10-18,3,700,T,GD ,90,STR,50000,00225
BEL,2019-10-18,4,700,D,FT ,54,CLM,28000,00259
BEL,2019-10-18,5,850,I,GD ,76,CLM,39000,00334
BEL,2019-10-18,6,700,T,GD ,90,ALW,66000,00409
BEL,2019-10-18,7,650,D,FT ,45,AOC,70000,00444
BEL,2019-10-18,8,850,I,GD ,76,MCL,41000,00515
BEL,2019-10-19,1,900,I,FM ,236,ALW,66000,01220
BEL,2019-10-19,2,800,D,FT ,78,STK,250000,01254
BEL,2019-10-19,3,600,D,FT ,65,MSW,62000,00126
BEL,2019-10-19,4,850,T,FM ,171,STK,200000,00159
BEL,2019-10-19,5,900,D,FT ,20,STK,300000,00234
BEL,2019-10-19,6,650,D,FT ,56,STK,150000,00308
BEL,2019-10-19,7,650,D,FT ,56,STK,150000,00342
BEL,2019-10-19,8,800,D,FT ,78,STK,250000,00416
BEL,2019-10-19,9,850,I,FM ,76,STK,200000,00448
BEL,2019-10-19,10,800,D,FT ,78,STK,250000,00521
BEL,2019-10-19,11,700,T,FM ,90,MSW,62000,00553
BEL,2019-10-20,1,800,D,FT ,72,CLM,38000,01245
BEL,2019-10-20,2,600,T,FM ,156,MSW,75000,00119
BEL,2019-10-20,3,700,D,FT ,54,CLM,28000,00145
BEL,2019-10-20,4,900,I,FM ,234,MSW,75000,00214
BEL,2019-10-20,5,800,D,FT ,72,STR,55000,00243
BEL,2019-10-20,6,900,I,FM ,234,AOC,85000,00312
BEL,2019-10-20,7,800,T,FM ,178,CLM,55000,00341
BEL,2019-10-20,8,650,D,FT ,45,MSW,75000,00413
BEL,2019-10-20,9,850,I,FM ,78,STK,200000,00441
BEL,2019-10-20,10,700,T,GD ,90,WMC,41000,00512
BEL,2019-10-23,1,600,D,MY ,65,CLM,28000,00115
BEL,2019-10-23,2,650,D,MY ,52,MCL,30000,00149
BEL,2019-10-23,3,850,D,MY ,48,CLM,32000,00223
BEL,2019-10-23,4,700,D,MY ,54,MSW,62000,00257
BEL,2019-10-23,5,600,D,GD ,65,MSW,75000,00332
BEL,2019-10-23,6,600,D,GD ,65,ALW,66000,00405
BEL,2019-10-23,7,900,D,GD ,20,ALW,77000,00440
BEL,2019-10-23,8,850,D,GD ,48,MSW,62000,00511
BEL,2019-10-24,1,600,D,FT ,56,MCL,35000,00115
BEL,2019-10-24,2,600,D,FT ,56,MSW,62000,00149
BEL,2019-10-24,3,800,T,GD ,144,CLM,60000,00223
BEL,2019-10-24,4,850,D,FT ,52,MSW,75000,00302
BEL,2019-10-24,5,600,I,GD ,138,ALW,77000,00336
BEL,2019-10-24,6,800,D,FT ,72,ALW,66000,00413
BEL,2019-10-24,7,700,T,GD ,76,AOC,80000,00445
BEL,2019-10-24,8,850,I,GD ,74,MSW,75000,00517
BEL,2019-10-25,1,850,D,FT ,50,MSW,75000,00115
BEL,2019-10-25,2,850,I,GD ,76,MSW,62000,00149
BEL,2019-10-25,3,850,D,FT ,50,AOC,85000,00223
BEL,2019-10-25,4,700,T,GD ,82,AOC,70000,00259
BEL,2019-10-25,5,650,D,FT ,48,STR,55000,00335
BEL,2019-10-25,6,700,T,GD ,82,MSW,75000,00409
BEL,2019-10-25,7,850,D,FT ,50,CLM,65000,00441
BEL,2019-10-25,8,700,T,GD ,82,AOC,85000,00514
BEL,2019-10-25,9,600,I,GD ,138,MCL,41000,00543
BEL,2019-10-26,1,850,D,FT ,54,MSW,75000,01246
BEL,2019-10-26,2,850,I,GD ,78,MSW,62000,00119
BEL,2019-10-26,3,600,D,FT ,68,WCL,36000,00153
BEL,2019-10-26,4,650,D,FT ,44,MSW,62000,00226
BEL,2019-10-26,5,800,T,GD ,144,STK,100000,00259
BEL,2019-10-26,6,900,I,GD ,189,MSW,75000,00337
BEL,2019-10-26,7,850,T,GD ,135,ALW,77000,00414
BEL,2019-10-26,8,700,D,FT ,63,STK,200000,00447
BEL,2019-10-26,9,800,T,GD ,144,STK,100000,00519
BEL,2019-10-26,10,600,I,GD ,138,ALW,66000,00551
BEL,2019-10-27,1,850,D,SY ,48,MSW,75000,01221
SAR,2019-07-11,1,950,D,FT ,48,CLM,32000,00102
SAR,2019-07-11,2,550,T,FM ,85,MSW,90000,00136
SAR,2019-07-11,3,900,D,FT ,84,ALW,92000,00213
SAR,2019-07-11,4,800,I,FM ,78,CLM,50000,00248
SAR,2019-07-11,5,550,D,FT ,52,MSW,78000,00329
SAR,2019-07-11,6,550,T,GD ,85,ALW,80000,00403
SAR,2019-07-11,7,900,I,YL ,90,AOC,83000,00439
SAR,2019-07-11,8,600,D,MY ,45,STK,150000,00515
SAR,2019-07-11,9,550,T,YL ,85,STK,100000,00548
SAR,2019-07-11,10,900,D,SY ,81,MCL,48000,00625
SAR,2019-07-12,1,900,D,FT ,86,MCL,40000,00102
SAR,2019-07-12,2,900,D,FT ,82,MSW,78000,00137
SAR,2019-07-12,3,850,T,YL ,126,AOC,95000,00212
SAR,2019-07-12,4,700,D,FT ,27,CLM,34000,00248
SAR,2019-07-12,5,550,D,FT ,48,MSW,90000,00328
SAR,2019-07-12,6,900,D,FT ,80,CLM,70000,00404
SAR,2019-07-12,7,550,D,FT ,45,ALW,80000,00440
SAR,2019-07-12,8,900,D,FT ,80,AOC,80000,00515
SAR,2019-07-12,9,800,I,YL ,78,STK,150000,00551
SAR,2019-07-12,10,550,D,FT ,45,MCL,48000,00625
SAR,2019-07-13,1,700,D,FT ,30,CLM,35000,00104
SAR,2019-07-13,2,550,T,GD ,85,MCL,48000,00137
SAR,2019-07-13,3,600,D,FT ,45,STK,150000,00210
SAR,2019-07-13,4,550,D,FT ,50,MSW,90000,00247
SAR,2019-07-13,5,550,T,GD ,85,ALW,92000,00324
SAR,2019-07-13,6,850,I,GD ,24,MSW,90000,00404
SAR,2019-07-13,7,600,D,FT ,48,ALW,80000,00437
SAR,2019-07-13,8,550,T,GD ,85,MSW,90000,00511
SAR,2019-07-13,9,900,I,GD ,86,STK,500000,00547
SAR,2019-07-13,10,700,D,FT ,30,ALW,92000,00619
SAR,2019-07-13,11,800,I,GD ,81,CLM,52000,00656
SAR,2019-07-14,1,850,I,FM ,28,MSW,90000,00103
SAR,2019-07-14,2,600,D,FT ,48,WCL,45000,00136
SAR,2019-07-14,3,550,T,FM ,86,MSW,78000,00213
SAR,2019-07-14,4,550,D,FT ,45,MSW,78000,00249
SAR,2019-07-14,5,800,I,FM ,80,CLM,65000,00329
SAR,2019-07-14,6,900,T,FM ,134,ALW,80000,00405
SAR,2019-07-14,7,650,D,FT ,72,AOC,83000,00441
SAR,2019-07-14,8,850,I,FM ,28,AOC,92000,00516
SAR,2019-07-14,9,550,T,FM ,86,STK,100000,00552
SAR,2019-07-14,10,700,D,FT ,27,MCL,40000,00628
SAR,2019-07-17,2,600,D,SY ,48,STK,100000,00126
SAR,2019-07-17,3,550,D,SY ,50,AOC,95000,00210
SAR,2019-07-17,4,700,D,SY ,30,CLM,65000,00251
SAR,2019-07-17,5,550,D,SY ,50,MSW,75000,00324
SAR,2019-07-17,6,550,D,SY ,50,CLM,48000,00402
SAR,2019-07-17,7,700,D,SY ,30,MSW,90000,00436
SAR,2019-07-17,8,700,D,MY ,30,CLM,80000,00510
SAR,2019-07-17,9,600,D,MY ,48,AOC,95000,00545
SAR,2019-07-17,10,550,D,MY ,50,MSW,78000,00620
SAR,2019-07-18,1,700,D,FT ,30,STR,60000,00102
SAR,2019-07-18,2,550,D,FT ,45,MSW,75000,00136
SAR,2019-07-18,3,600,D,FT ,48,STK,100000,00212
SAR,2019-07-18,4,1100,I,GD ,225,AOC,92000,00248
SAR,2019-07-18,5,550,D,FT ,45,MSW,78000,00329
SAR,2019-07-18,6,900,D,FT ,78,MSW,90000,00404
SAR,2019-07-18,7,550,D,FT ,45,MCL,48000,00439
SAR,2019-07-18,8,850,T,GD ,126,AOC,92000,00515
SAR,2019-07-18,9,900,D,FT ,78,AOC,95000,00551
SAR,2019-07-18,10,550,D,FT ,45,AOC,83000,00625
SAR,2019-07-19,1,700,D,FT ,30,MCL,42000,00100
SAR,2019-07-19,2,700,D,FT ,30,CLM,52000,00137
SAR,2019-07-19,3,550,T,FM ,85,MSW,78000,00213
SAR,2019-07-19,4,700,D,FT ,30,CLM,45000,00248
SAR,2019-07-19,5,600,D,FT ,48,MSW,90000,00331
SAR,2019-07-19,6,850,T,FM ,130,STR,60000,00404
SAR,2019-07-19,7,1100,I,FM ,225,AOC,95000,00441
SAR,2019-07-19,8,600,D,FT ,48,AOC,98000,00515
SAR,2019-07-19,9,800,I,FM ,90,STK,150000,00551
SAR,2019-07-19,10,900,D,FT ,78,MCL,48000,00625
SAR,2019-07-21,1,1650,M,FM ,0,ALW,65000,01220
SAR,2019-07-21,2,700,D,FT ,30,CLM,35000,01255
SAR,2019-07-21,3,900,T,FM ,96,MCL,55000,00130
SAR,2019-07-21,4,900,D,FT ,80,STK,500000,00207
SAR,2019-07-21,5,900,D,FT ,76,MSW,90000,00244
SAR,2019-07-21,6,800,I,FM ,74,CLM,48000,00322
SAR,2019-07-21,7,550,T,FM ,88,MSW,90000,00357
SAR,2019-07-21,8,600,D,FT ,50,MSW,90000,00433
SAR,2019-07-21,9,800,I,FM ,74,ALW,92000,00510
SAR,2019-07-21,10,700,D,FT ,30,AOC,95000,00543
SAR,2019-07-21,11,550,T,FM ,88,STK,200000,00616
SAR,2019-07-21,12,850,I,FM ,27,ALW,80000,00648
SAR,2019-07-21,13,900,D,FT ,76,STK,200000,00720
SAR,2019-07-24,1,1650,M,GD ,0,STK,75000,01250
SAR,2019-07-24,2,700,D,FT ,32,MSW,78000,00125
SAR,2019-07-24,3,700,D,FT ,32,MSW,78000,00201
SAR,2019-07-24,4,950,T,GD ,196,AOC,98000,00236
SAR,2019-07-24,5,700,D,FT ,32,CLM,50000,00316
SAR,2019-07-24,6,550,D,FT ,48,MSW,90000,00357
SAR,2019-07-24,7,800,I,GD ,125,STK,150000,00432
SAR,2019-07-24,8,600,D,FT ,50,STK,200000,00509
SAR,2019-07-24,9,550,T,GD ,78,AOC,95000,00545
SAR,2019-07-24,10,700,D,FT ,32,ALW,92000,00620
SAR,2019-07-25,1,1650,M,FM ,0,STK,150000,01245
SAR,2019-07-25,2,550,D,FT ,45,MCL,52000,00119
SAR,2019-07-25,3,900,D,FT ,77,AOC,80000,00151
SAR,2019-07-25,4,1100,I,GD ,280,MSW,90000,00224
SAR,2019-07-26,1,700,D,MY ,32,MCL,40000,00100
